집계구코드,net_node,classic_cnt,thermal_cnt,tarr,A_classic,A_thermal,A_loss,gravity_reduction
1104057020314,8214317241,71,19,73.24,105.57043939473361,29.918155284575267,75.65228411015835,71.66048047530649
1104057020315,8214317198,86,24,72.09,103.43493165432287,35.420460210821275,68.01447144350159,65.75580450017057
1104057020308,8214317241,71,19,73.24,105.57043939473361,29.918155284575267,75.65228411015835,71.66048047530649
1104057020309,8214317304,80,19,76.25,97.42813815181587,29.960447519658867,67.467690632157,69.24867077622537
1104057020310,8214317367,70,14,80.0,83.64163086723367,20.053225763700063,63.58840510353361,76.02482692436854
1104057020311,8214317373,77,18,76.62,94.82407603944631,29.184872745055554,65.63920329439075,69.2220858203619
1104057020403,4697491695,89,17,80.9,129.5821859142271,28.727567759280543,100.85461815494655,77.83061957428635
1104057020401,4697491689,90,36,60.0,136.29543751641043,57.18652997902404,79.10890753738639,58.042227222654766
1104057020402,4697491695,89,17,80.9,129.5821859142271,28.727567759280543,100.85461815494655,77.83061957428635
1104058010001,7613988478,18,0,100.0,28.25510490832972,0.0,28.25510490832972,100.0
1104058010106,4697491754,62,22,64.52,100.93924679461666,34.55145383286827,66.3877929617484,65.77004987646592
1104058010101,4697491761,56,20,64.29,86.48747990806805,27.666404382339465,58.82107552572859,68.01108737155079
1104058010103,4697491745,55,19,65.45,82.35187892301911,26.52723538809249,55.82464353492662,67.78794153210563
1104058010102,7838649561,63,19,69.84,93.47084771305467,27.04813696913857,66.4227107439161,71.06248886051253
1104058010105,4697491734,57,19,66.67,88.62395916246207,26.841141537462775,61.782817624999296,69.71344793087091
1104058010104,4697491757,57,22,61.4,89.7597254337069,33.53974177091236,56.21998366279455,62.63386322891158
1104058010107,4697491735,54,19,64.81,80.09421147299985,26.415305059016383,53.67890641398346,67.01970770019864
1104058010201,4697491696,75,19,74.67,120.73465633167548,26.569009679442644,94.16564665223284,77.99388304344549
1104058010202,4697491701,73,19,73.97,117.07101167294029,26.466548939031394,90.60446273390889,77.39273919237101
1104058020004,1717113976,86,31,63.95,102.02036053983335,39.19008904539039,62.83027149444296,61.58601200974112
1104058020005,1717115957,86,31,63.95,107.57892625942037,39.23299584258141,68.34593041683897,63.530965397467064
1104058020002,1717114445,86,30,65.12,101.8625160509364,37.91580165509044,63.946714395845966,62.77747386866959
1104058020003,1717113281,85,30,64.71,101.50655675071118,36.826222951264924,64.68033379944626,63.72035055655958
1104058020001,1717115788,87,26,70.11,102.18694865927063,32.48816815105974,69.69878050821089,68.20712568746191
1104058020102,1708191446,63,5,92.06,98.98848418290898,8.216212163266825,90.77227201964214,91.6998303074476
1104058020101,1708191159,46,5,89.13,55.99927895640312,7.61651287451582,48.3827660818873,86.3989090280154
1104058020201,1708102182,93,24,74.19,107.6209622397508,25.504776643734772,82.11618559601602,76.30129287738858
1104058020203,1708088445,83,24,71.08,92.77856162927856,26.975197287086655,65.8033643421919,70.92518270020909
1104058020304,1708114584,49,0,100.0,50.12684472629096,0.0,50.12684472629096,100.0
1104058020302,1708118192,78,0,100.0,90.91370786494119,0.0,90.91370786494119,100.0
1104058020303,1708113705,61,0,100.0,64.92525133113374,0.0,64.92525133113374,100.0
1104058020301,8495379222,46,0,100.0,47.18253952285815,0.0,47.18253952285815,100.0
1104058030003,1708135891,70,0,100.0,75.87415476650615,0.0,75.87415476650615,100.0
1104058030002,1708130109,67,0,100.0,79.94214501340828,0.0,79.94214501340828,100.0
1104058030001,1708151542,73,0,100.0,87.2476466953123,0.0,87.2476466953123,100.0
1104058030105,4697502660,62,5,91.94,73.49755826638726,7.273912245741688,66.22364602064557,90.10319197356482
1104058030104,4697502654,58,5,91.38,65.60094229088732,7.4553831389862175,58.1455591519011,88.6352499238081
1104058030103,1708192432,56,5,91.07,86.93981965668955,7.986067615680165,78.95375204100938,90.81425790021675
1104058030102,8214317146,57,4,92.98,70.19666836191935,3.551146206087555,66.6455221558318,94.94114708154156
1104058030101,4697502644,50,4,92.0,59.86056580571453,3.449694428896843,56.41087137681769,94.23711690248086
1104058030106,8214317147,67,5,92.54,87.04181583163337,7.251294148200515,79.79052168343286,91.66918327826843
1104059010001,8598787935,75,7,90.67,89.18830650080946,8.442097032359465,80.74620946844999,90.53452480086854
1104059020004,3849606102,75,6,92.0,92.37793851672856,5.7936820776809395,86.58425643904762,93.72828386224296
1104059020005,8598785464,54,6,88.89,59.198443767893394,7.348260595356341,51.85018317253705,87.58707133557839
1104059020002,3849606136,47,6,87.23,52.346578878219155,7.235277705028705,45.11130117319045,86.17812689944628
1104059020003,3849606114,53,6,88.68,58.12575408849768,7.337096826214598,50.78865726228308,87.37720148104451
1104059020001,3849606064,79,6,92.41,96.59051786748404,5.828367744584208,90.76215012289983,93.96590071855671
