집계구코드,net_node,classic_cnt,tarr_single,tarr_median,tarr_p025,tarr_p975,tarr_std,tarr_ci_width
1104058010106,4697491754,62,58.06451612903226,56.91118307247842,0.0,92.84819971004384,26.250575166294656,92.84819971004384
1104058010101,4697491761,56,60.71428571428571,59.27776820188159,0.0,92.08193539326282,25.767361112579835,92.08193539326282
1104058010103,4697491745,55,63.63636363636363,62.49875784876279,0.0,91.93797058223124,25.187927182875562,91.93797058223124
1104058010102,7838649561,63,68.25396825396825,67.11894207132795,0.0,100.0,27.880311675301815,100.0
1104058010105,4697491734,57,64.91228070175438,63.50096525097139,0.0,92.22084880741612,25.65283235122825,92.22084880741612
1104058010104,4697491757,57,57.89473684210527,56.64023421918705,0.0,92.22084880741612,25.35858368062176,92.22084880741612
1104058010107,4697491735,54,62.96296296296296,61.96981505315271,0.0,91.78867374116145,24.955253138988226,91.78867374116145
1104058010201,4697491696,75,73.33333333333333,71.78402259402932,0.5916808820871913,94.08784509363623,25.991444583915722,93.49616421154904
1104058010202,4697491701,73,72.6027397260274,71.25586790313403,0.6078913172128676,93.42373834077556,25.48905912779884,92.8158470235627
1104058020004,1717113976,86,50.0,48.440988746228086,0.0,100.0,30.720215696571813,100.0
1104058020005,1717115957,86,48.837209302325576,47.27819804855366,0.0,98.83720930232558,30.755750126364592,98.83720930232558
1104058020002,1717114445,86,52.32558139534884,50.66263605799214,0.0,100.0,28.61607688580249,100.0
1104058020003,1717113281,85,50.588235294117645,48.90572589396851,0.0,98.82352941176471,30.52712659124392,98.82352941176471
1104058020001,1717115788,87,56.32183908045977,54.883486935217334,0.0,100.0,29.78663013422177,100.0
1104058020102,1708191446,63,92.06349206349206,91.779735517832,0.0,98.99453147850956,28.26092458649193,98.99453147850956
1104058020101,1708191159,46,89.13043478260869,88.74181168746554,0.0,98.62294528578484,27.4422127228562,98.62294528578484
1104058020201,1708102182,93,65.59139784946237,64.63028696900082,0.0,91.82651395433582,25.707182541038353,91.82651395433582
1104058020202,1708118865,93,55.91397849462365,54.47231217393134,0.0,99.31887616286132,29.704871720876607,99.31887616286132
1104058020203,1708088445,83,60.24096385542169,58.41022132287989,0.0,90.84175659943652,27.079953060755113,90.84175659943652
1104058020304,1708114584,49,100.0,96.71653140021917,0.0,100.0,32.86749489119272,100.0
1104058020302,1708118192,78,100.0,96.10380435382132,0.0,100.0,33.60127080410658,100.0
1104058020303,1708113705,61,100.0,97.06939961039598,0.0,100.0,31.81199841392362,100.0
1104058020301,8495379222,46,100.0,96.69670369128329,0.0,100.0,33.06574024859635,100.0
1104058030003,1708135891,70,88.57142857142857,88.06066678924043,0.0,100.0,32.46391478074522,100.0
1104058030002,1708130109,67,85.07462686567165,84.80781100930471,0.0,100.0,32.16109659092174,100.0
